tweet_id,favorites,retweets,user_followers,user_favourites,date_time
855138241867124737,0,50,3200891,114031,2017-04-20 19:16:59
854732716440526848,24188,6690,3200891,114031,2017-04-19 16:25:34
854482394044301312,31131,7608,3200891,114031,2017-04-18 23:50:52
854365224396361728,20046,5159,3200891,114031,2017-04-18 16:05:17
854120357044912130,33911,8285,3200892,114031,2017-04-17 23:52:16
854010172552949760,17169,3433,3200892,114031,2017-04-17 16:34:26
853760880890318849,30414,6403,3200892,114031,2017-04-17 00:03:50
853639147608842240,37198,11265,3200892,114031,2017-04-16 16:00:07
853299958564483072,16508,3928,3200892,114031,2017-04-15 17:32:18
852936405516943360,0,2243,3200892,114031,2017-04-14 17:27:40
852912242202992640,9658,2037,3200892,114031,2017-04-14 15:51:39
852672615818899456,15939,2388,3200891,114031,2017-04-13 23:59:28
852553447878664193,17492,3885,3200891,114031,2017-04-13 16:05:56
852311364735569921,35325,10961,3200891,114031,2017-04-13 00:03:59
852226086759018497,21378,7570,3200891,114031,2017-04-12 18:25:07
852189679701164033,12217,1741,3200891,114031,2017-04-12 16:00:27
851953902622658560,0,10706,3200891,114031,2017-04-12 00:23:33
851861385021730816,0,23,3200891,114031,2017-04-11 18:15:55
851591660324737024,17300,3819,3200891,114031,2017-04-11 00:24:08
851464819735769094,25944,7855,3200891,114031,2017-04-10 16:00:07
851224888060895234,22090,6350,3200891,114031,2017-04-10 00:06:42
850753642995093505,33348,10352,3200891,114031,2017-04-08 16:54:09
850380195714523136,13994,2915,3200891,114031,2017-04-07 16:10:12
850333567704068097,3647,367,3200891,114031,2017-04-07 13:04:55
850145622816686080,17519,4244,3200891,114031,2017-04-07 00:38:06
850019790995546112,21944,5459,3200891,114031,2017-04-06 16:18:05
849776966551130114,32390,8404,3200799,114032,2017-04-06 00:13:11
849668094696017920,0,5513,3200891,114031,2017-04-05 17:00:34
849412302885593088,17039,3487,3200891,114031,2017-04-05 00:04:08
849336543269576704,12240,2101,3200891,114031,2017-04-04 19:03:06
849051919805034497,32617,7396,3200891,114031,2017-04-04 00:12:06
848690551926992896,27104,4826,3200891,114031,2017-04-03 00:16:10
848324959059550208,20229,4037,3200891,114031,2017-04-02 00:03:26
848213670039564288,8834,832,3200891,114031,2017-04-01 16:41:12
848212111729840128,17618,3444,3200891,114031,2017-04-01 16:35:01
847978865427394560,0,3652,3200891,114031,2017-04-01 01:08:10
847971574464610304,0,482,3200891,114031,2017-04-01 00:39:12
847962785489326080,25296,5730,3200891,114031,2017-04-01 00:04:17
847842811428974592,5935,1522,3200891,114031,2017-03-31 16:07:33
847617282490613760,7558,468,3200891,114031,2017-03-31 01:11:22
847606175596138505,20208,3774,3200891,114031,2017-03-31 00:27:14
847251039262605312,22036,4800,3200891,114031,2017-03-30 00:56:03
847157206088847362,21588,6572,3200891,114031,2017-03-29 18:43:12
847116187444137987,23108,3583,3200891,114031,2017-03-29 16:00:12
846874817362120707,21685,4404,3200891,114031,2017-03-29 00:01:05
846514051647705089,48410,13076,3200891,114031,2017-03-28 00:07:32
846505985330044928,15304,3492,3200891,114031,2017-03-27 23:35:28
846153765933735936,34394,10226,3200891,114031,2017-03-27 00:15:53
846139713627017216,33188,10972,3200891,114031,2017-03-26 23:20:02
846042936437604353,17256,3224,3200891,114031,2017-03-26 16:55:29
845812042753855489,31737,9894,3200891,114031,2017-03-26 01:38:00
845677943972139009,27154,5365,3200891,114031,2017-03-25 16:45:08
845459076796616705,0,15071,3200891,114031,2017-03-25 02:15:26
845397057150107648,8241,2072,3200891,114031,2017-03-24 22:08:59
